PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
9115,1,N/A,b'2019-07-31T09:39:21.363',b'0',N/A,b'Principle of TMT Tags in Multiplex Proteomics',b'0',b'28',b'1',b'2019-07-31T09:39:21.363',N/A,b'4996',N/A
9116,1,N/A,b'2019-07-31T09:49:31.860',b'0',N/A,b'How to build ML tree among OTUs and 16s sequence',b'4',b'22',b'0',b'2019-07-31T09:59:25.197',N/A,b'4975',N/A
9117,2,N/A,b'2019-07-31T10:10:17.087',N/A,9013,N/A,b'0',N/A,b'1',b'2019-07-31T10:10:17.087',N/A,b'1852',N/A
9118,1,N/A,b'2019-07-31T10:56:42.850',b'1',N/A,b'Error Viewing file on HiGlass',b'1',b'40',b'1',b'2019-08-03T22:06:26.047',N/A,b'4976',N/A
9119,1,N/A,b'2019-07-31T11:24:03.960',b'2',N/A,b'How to efficiently get human gene names from NCBI based on a large list of SNPs',b'1',b'93',b'1',b'2019-10-03T17:01:55.390',b'2',b'4790',N/A
9120,2,N/A,b'2019-07-31T15:57:49.860',N/A,9110,N/A,b'9',N/A,b'1',b'2019-07-31T21:14:50.477',N/A,b'4001',N/A
9122,2,N/A,b'2019-07-31T21:07:35.133',N/A,9119,N/A,b'2',N/A,b'1',b'2019-09-03T16:58:47.307',N/A,b'776',N/A
9123,1,N/A,b'2019-07-31T23:14:54.420',b'1',N/A,b'How to convert a .fastq chip-seq file into a wig/bigwig track and how to extract chip-seq peaks?',b'1',b'140',b'0',b'2019-08-01T08:54:34.413',N/A,b'734',N/A
9124,2,N/A,b'2019-08-01T08:54:34.413',N/A,9123,N/A,b'3',N/A,b'1',b'2019-08-01T08:54:34.413',N/A,b'3828',N/A
9125,1,b'9127',b'2019-08-01T08:55:55.130',b'1',N/A,b'Is there a convention or standard of the highest bits in a sequence logo?',b'1',b'74',b'0',b'2019-08-01T09:38:33.093',N/A,b'4983',b'2019-08-01T10:02:21.450'
9126,2,N/A,b'2019-08-01T09:27:52.080',N/A,6672,N/A,b'0',N/A,b'1',b'2019-09-24T11:47:37.817',N/A,b'4984',N/A
9127,2,N/A,b'2019-08-01T09:38:33.093',N/A,9125,N/A,b'0',N/A,b'1',b'2019-08-01T09:38:33.093',N/A,b'298',N/A
9128,1,N/A,b'2019-08-01T10:25:50.107',b'1',N/A,b'How to reproduce this specific sequence logo from 10 000 human mRNAs?',b'1',b'75',b'0',b'2019-08-02T16:03:40.330',N/A,b'4983',N/A
9129,1,b'9140',b'2019-08-01T15:42:12.820',b'1',N/A,b'Access workdir defined on command line from within Snakefile',b'0',b'88',b'3',b'2019-08-02T18:21:44.650',b'1',b'96',N/A
9130,2,N/A,b'2019-08-01T19:03:21.757',N/A,933,N/A,b'0',N/A,b'5',b'2019-08-01T19:03:21.757',N/A,b'4980',N/A
9131,1,N/A,b'2019-08-01T20:34:23.313',b'1',N/A,b'Clustering using cellranger',b'1',b'41',b'0',b'2019-08-01T21:43:56.413',N/A,b'4986',N/A
9132,2,N/A,b'2019-08-01T21:28:54.137',N/A,9014,N/A,b'0',N/A,b'2',b'2019-08-02T18:50:11.307',N/A,b'181',N/A
9133,2,N/A,b'2019-08-01T21:43:56.413',N/A,9131,N/A,b'0',N/A,b'2',b'2019-08-01T21:43:56.413',N/A,b'2675',N/A
9134,2,N/A,b'2019-08-01T23:55:44.227',N/A,9128,N/A,b'4',N/A,b'1',b'2019-08-02T16:03:40.330',N/A,b'776',N/A
9136,1,b'9138',b'2019-08-02T08:34:37.737',b'2',N/A,b'What is the name of this type of figure?',b'0',b'1050',b'1',b'2019-08-02T13:12:23.150',b'1',b'4983',N/A
9137,2,N/A,b'2019-08-02T08:46:23.427',N/A,9136,N/A,b'0',N/A,b'3',b'2019-08-02T08:46:23.427',N/A,b'939',N/A
9138,2,N/A,b'2019-08-02T08:55:38.097',N/A,9136,N/A,b'0',N/A,b'6',b'2019-08-02T10:36:41.377',N/A,b'4885',N/A
9139,1,b'9142',b'2019-08-02T14:57:14.837',b'1',N/A,b'Huge variability in blastn speed between same short sequence job',b'3',b'33',b'1',b'2019-08-03T11:04:32.823',N/A,b'4993',N/A
9140,2,N/A,b'2019-08-02T18:21:44.650',N/A,9129,N/A,b'2',N/A,b'2',b'2019-08-02T18:21:44.650',N/A,b'4980',N/A
9142,2,N/A,b'2019-08-03T11:04:32.823',N/A,9139,N/A,b'0',N/A,b'1',b'2019-08-03T11:04:32.823',N/A,b'298',N/A
9143,1,N/A,b'2019-08-03T16:31:17.420',b'2',N/A,b'Biopython Failure to break out of loop',b'3',b'82',b'1',b'2019-08-08T02:50:11.503',b'1',b'4999',N/A
9145,2,N/A,b'2019-08-03T22:06:26.047',N/A,9118,N/A,b'0',N/A,b'1',b'2019-08-03T22:06:26.047',N/A,b'9',N/A
9147,2,N/A,b'2019-08-04T07:01:50.380',N/A,9143,N/A,b'0',N/A,b'2',b'2019-08-04T07:01:50.380',N/A,b'4645',N/A
9148,1,N/A,b'2019-08-04T07:47:39.280',b'0',N/A,b'PCA on large sparse matrix of single cell RNA-seq',b'3',b'116',b'1',b'2019-08-25T08:53:11.393',N/A,b'5003',N/A
9149,2,N/A,b'2019-08-04T07:50:37.240',N/A,9143,N/A,b'3',N/A,b'2',b'2019-08-04T11:13:00.960',N/A,b'3848',N/A
9150,2,N/A,b'2019-08-04T08:35:15.290',N/A,2551,N/A,b'0',N/A,b'1',b'2019-08-04T08:35:15.290',N/A,b'2108',N/A
9151,1,N/A,b'2019-08-04T18:39:28.507',b'0',N/A,b'How can extract the list of genes name from the raw data in GEO?',b'2',b'34',b'0',b'2019-08-04T18:39:28.507',N/A,b'4091',N/A
9152,2,N/A,b'2019-08-04T22:23:33.943',N/A,6959,N/A,b'0',N/A,b'0',b'2019-08-04T22:23:33.943',N/A,b'5006',N/A
9153,2,N/A,b'2019-08-04T22:44:57.280',N/A,5419,N/A,b'0',N/A,b'1',b'2019-08-04T22:44:57.280',N/A,b'2108',N/A
9154,1,N/A,b'2019-08-05T14:28:40.380',b'0',N/A,b'Number of reactions per metabolic pathway',b'2',b'40',b'2',b'2019-08-05T14:28:40.380',b'1',b'5012',N/A
9155,1,b'9158',b'2019-08-05T15:47:55.267',b'1',N/A,b'design formula question',b'0',b'64',b'5',b'2019-08-05T20:42:37.723',N/A,b'5013',N/A
9156,1,N/A,b'2019-08-05T17:34:01.660',b'1',N/A,b'How to transform and sort the matrix to make a heatmap showing signatures?',b'4',b'106',b'0',b'2020-02-03T20:02:20.310',N/A,b'1369',N/A
9157,1,b'9181',b'2019-08-05T18:47:57.490',b'1',N/A,b'DNA bioinformatic search and methylation analysis by qMSP',b'0',b'31',b'0',b'2019-08-12T14:20:55.387',N/A,b'285',N/A
9158,2,N/A,b'2019-08-05T20:42:37.723',N/A,9155,N/A,b'1',N/A,b'6',b'2019-08-05T20:42:37.723',N/A,b'77',N/A
9159,1,N/A,b'2019-08-06T15:02:43.420',b'0',N/A,b'Error using bseqsc',b'1',b'83',b'1',b'2019-11-07T10:21:34.153',N/A,b'3968',N/A
9160,1,N/A,b'2019-08-07T08:14:55.883',b'1',N/A,b'significant SNPs to annotated candidate genes',b'2',b'32',b'0',b'2019-08-07T11:47:06.700',N/A,b'5023',N/A
9161,2,N/A,b'2019-08-07T08:38:19.983',N/A,9160,N/A,b'1',N/A,b'2',b'2019-08-07T08:38:19.983',N/A,b'678',N/A
9162,2,N/A,b'2019-08-07T10:19:05.123',N/A,21,N/A,b'0',N/A,b'1',b'2019-08-07T10:19:05.123',N/A,b'5024',N/A
9163,1,b'9169',b'2019-08-07T12:12:18.010',b'1',N/A,"b""Single sample in group: normal pipeline or Kal's Z test""",b'0',b'43',b'0',b'2019-08-08T07:53:41.533',N/A,b'3225',N/A
9165,1,N/A,b'2019-08-07T20:35:04.530',b'0',N/A,b'How to download all reactions of the TCA cycle from the RHEA database with the SPARQL endpoint?',b'0',b'12',b'1',b'2020-03-03T01:17:30.910',N/A,b'3061',N/A
9166,1,N/A,b'2019-08-07T23:00:22.470',b'0',N/A,b'Statistics in EGSEA',b'0',b'17',b'0',b'2019-08-07T23:00:22.470',N/A,b'3225',N/A
9168,2,N/A,b'2019-08-08T06:34:04.827',N/A,7334,N/A,b'0',N/A,b'1',b'2019-08-08T06:34:04.827',N/A,b'2108',N/A
9169,2,N/A,b'2019-08-08T07:53:41.533',N/A,9163,N/A,b'0',N/A,b'1',b'2019-08-08T07:53:41.533',N/A,b'77',N/A
9170,1,N/A,b'2019-08-08T16:59:57.170',b'0',N/A,b'How to get a tabular summary from srspair alignment file?',b'0',b'16',b'1',b'2019-08-08T16:59:57.170',N/A,b'345',N/A
9171,1,b'9174',b'2019-08-08T17:49:44.347',b'1',N/A,"b'Correlate DEGs from DESeq2, EdgeR and Limma results'",b'2',b'122',b'0',b'2019-08-09T10:01:02.747',N/A,b'5036',N/A
9172,1,b'9173',b'2019-08-08T19:20:48.987',b'1',N/A,b'How are residuals used as new phenotype?',b'0',b'81',b'2',b'2019-08-09T05:35:43.093',N/A,b'862',N/A
9173,2,N/A,b'2019-08-09T03:29:51.637',N/A,9172,N/A,b'1',N/A,b'1',b'2019-08-09T05:35:43.093',N/A,b'3848',N/A
9174,2,N/A,b'2019-08-09T10:01:02.747',N/A,9171,N/A,b'1',N/A,b'1',b'2019-08-09T10:01:02.747',N/A,b'3828',N/A
9175,1,N/A,b'2019-08-09T12:03:56.320',b'0',N/A,b'High percentage of poly A sequences in 10X chromium R2 read',b'1',b'80',b'3',b'2019-08-09T12:03:56.320',N/A,b'4885',N/A
9176,1,N/A,b'2019-08-09T19:43:04.423',b'1',N/A,b'Appropriate tool or algorithm for sloppy alignment of degenerate bases',b'0',b'77',b'2',b'2019-08-12T08:48:41.763',b'1',b'776',N/A
9177,1,b'9179',b'2019-08-09T19:48:53.947',b'1',N/A,b'Creating a count table using R',b'2',b'84',b'0',b'2019-08-10T20:40:57.357',N/A,b'2621',N/A
9178,2,N/A,b'2019-08-10T13:40:54.617',N/A,9176,N/A,b'4',N/A,b'1',b'2019-08-12T08:48:41.763',N/A,b'3828',N/A
9179,2,N/A,b'2019-08-10T20:35:54.313',N/A,9177,N/A,b'2',N/A,b'2',b'2019-08-10T20:40:57.357',N/A,b'3541',N/A
9180,2,N/A,b'2019-08-12T11:30:55.897',N/A,5176,N/A,b'0',N/A,b'1',b'2019-08-12T14:41:22.503',N/A,b'3828',N/A
9181,2,N/A,b'2019-08-12T14:20:55.387',N/A,9157,N/A,b'1',N/A,b'1',b'2019-08-12T14:20:55.387',N/A,b'240',N/A
9182,1,N/A,b'2019-08-12T19:59:46.147',b'0',N/A,b'Java issue with IsoSCM - Value for tag XS is not a Character',b'0',b'9',b'0',b'2019-08-12T19:59:46.147',N/A,b'1637',N/A
9183,2,N/A,b'2019-08-13T00:57:07.850',N/A,5176,N/A,b'0',N/A,b'0',b'2019-08-13T00:57:07.850',N/A,b'3848',N/A
9184,1,N/A,b'2019-08-13T04:03:01.060',b'4',N/A,b'Merging two .txt files',b'3',b'116',b'2',b'2019-08-15T05:11:23.097',N/A,b'5050',N/A
9185,2,N/A,b'2019-08-13T06:48:18.363',N/A,9184,N/A,b'4',N/A,b'1',b'2019-08-13T06:48:18.363',N/A,b'776',N/A
9186,1,N/A,b'2019-08-13T11:06:24.303',b'1',N/A,b'Visually summarizing phylogenetic networks',b'0',b'45',b'2',b'2019-08-18T13:57:05.853',N/A,b'864',N/A
9187,2,N/A,b'2019-08-13T11:40:02.090',N/A,9184,N/A,b'3',N/A,b'2',b'2019-08-13T17:36:38.063',N/A,b'3541',N/A
9188,2,N/A,b'2019-08-13T11:52:25.043',N/A,9184,N/A,b'4',N/A,b'0',b'2019-08-14T18:17:25.883',N/A,b'298',N/A
9189,2,N/A,b'2019-08-13T12:14:46.303',N/A,9186,N/A,b'0',N/A,b'1',b'2019-08-13T12:14:46.303',N/A,b'3848',N/A
9190,1,N/A,b'2019-08-13T13:58:47.967',b'0',N/A,"b'GEOquery, Bioconductor question: Is there a more efficient way to tease out datasets that contain data I need?'",b'2',b'14',b'0',b'2019-08-13T13:58:47.967',N/A,b'5056',N/A
9191,1,b'9203',b'2019-08-13T14:20:06.583',b'3',N/A,b'PDB codes for misfolded proteins?',b'3',b'75',b'4',b'2019-08-21T20:33:54.893',N/A,b'4449',N/A
9192,1,N/A,b'2019-08-13T15:31:09.503',b'0',N/A,b'How could I find Differential Genes in Expression Matrix File by R?',b'2',b'46',b'0',b'2019-08-13T15:31:09.503',N/A,b'5057',N/A
9193,2,N/A,b'2019-08-13T18:36:30.950',N/A,9184,N/A,b'4',N/A,b'1',b'2019-08-15T05:11:23.097',N/A,b'3564',N/A
9194,2,N/A,b'2019-08-13T19:11:36.263',N/A,5207,N/A,b'0',N/A,b'1',b'2019-08-13T19:26:05.493',N/A,b'3541',N/A
9195,1,N/A,b'2019-08-13T21:48:03.897',b'1',N/A,b'Total read count of shotgun affected by few highly abundant sequences',b'0',b'34',b'1',b'2019-08-14T07:56:18.397',N/A,b'5058',N/A
9196,1,N/A,b'2019-08-14T02:48:01.677',b'2',N/A,b'Chromosome information for miRNA',b'0',b'50',b'0',b'2020-05-10T23:05:55.590',N/A,b'2141',N/A
9197,2,N/A,b'2019-08-14T04:46:13.873',N/A,9196,N/A,b'3',N/A,b'0',b'2019-08-14T04:46:13.873',N/A,b'3381',N/A
9198,2,N/A,b'2019-08-14T07:56:18.397',N/A,9195,N/A,b'0',N/A,b'2',b'2019-08-14T07:56:18.397',N/A,b'77',N/A
9199,1,N/A,b'2019-08-14T10:52:51.840',b'1',N/A,b'Are there any resources for calculating / representing evolutionary relationships within gene clusters?',b'9',b'75',b'1',b'2020-05-18T05:07:05.867',b'1',b'4401',N/A
9200,2,N/A,b'2019-08-14T11:27:34.750',N/A,2634,N/A,b'0',N/A,b'2',b'2019-08-14T11:27:34.750',N/A,b'5060',N/A
9201,2,N/A,b'2019-08-14T11:31:58.663',N/A,9191,N/A,b'0',N/A,b'2',b'2019-08-14T11:31:58.663',N/A,b'4622',N/A
9202,1,N/A,b'2019-08-14T14:47:20.797',b'0',N/A,b'Identification of differential genes across 8 groups',b'3',b'45',b'1',b'2019-08-15T08:09:12.843',N/A,b'5062',b'2019-08-31T16:10:25.130'
9203,2,N/A,b'2019-08-14T14:52:32.017',N/A,9191,N/A,b'0',N/A,b'1',b'2019-08-14T14:52:32.017',N/A,b'3848',N/A
9204,1,N/A,b'2019-08-14T21:40:47.240',b'1',N/A,b'How to handle control samples in CLIP-Seq',b'3',b'66',b'0',b'2020-05-12T12:05:55.693',N/A,b'5063',N/A
9205,2,N/A,b'2019-08-14T22:58:55.043',N/A,9196,N/A,b'1',N/A,b'0',b'2019-08-14T22:58:55.043',N/A,b'2388',N/A
9206,1,b'9220',b'2019-08-15T07:08:07.407',b'1',N/A,b'Comparing RNA-Seq and Ribo-Seq',b'1',b'89',b'1',b'2019-08-20T15:40:24.903',N/A,b'5065',N/A
9208,2,N/A,b'2019-08-15T12:18:44.737',N/A,9035,N/A,b'1',N/A,b'0',b'2019-08-15T13:26:56.553',N/A,b'4529',N/A
9209,1,b'9211',b'2019-08-15T13:19:05.420',b'1',N/A,b'Concatenate multiple fasta files into one file per unique entry',b'2',b'195',b'2',b'2019-08-15T13:49:14.023',b'1',b'2239',N/A
9211,2,N/A,b'2019-08-15T13:43:08.157',N/A,9209,N/A,b'1',N/A,b'4',b'2019-08-15T13:49:14.023',N/A,b'298',N/A
9212,2,N/A,b'2019-08-15T16:54:58.700',N/A,4685,N/A,b'0',N/A,b'0',b'2019-08-15T16:54:58.700',N/A,b'3848',N/A
9213,1,N/A,b'2019-08-15T20:16:03.350',b'1',N/A,b'Can I change the name of file features.tsv to genes.tsv',b'2',b'172',b'0',b'2019-08-15T21:39:40.757',N/A,b'3171',N/A
9214,2,N/A,b'2019-08-15T21:39:40.757',N/A,9213,N/A,b'0',N/A,b'1',b'2019-08-15T21:39:40.757',N/A,b'2675',N/A
9215,1,N/A,b'2019-08-15T23:53:53.690',b'1',N/A,b'should I continue the iteration of psiblast if the blast step produced only below threshold sequences?',b'2',b'72',b'1',b'2020-05-13T19:04:25.400',b'0',b'5073',N/A
9217,2,N/A,b'2019-08-16T08:18:47.720',N/A,9215,N/A,b'9',N/A,b'0',b'2019-08-17T16:47:19.653',N/A,b'3848',N/A
9218,2,N/A,b'2019-08-16T10:39:49.257',N/A,9204,N/A,b'3',N/A,b'0',b'2019-08-16T10:39:49.257',N/A,b'235',N/A
9219,2,N/A,b'2019-08-17T05:24:29.353',N/A,9199,N/A,b'0',N/A,b'0',b'2019-08-17T16:25:52.337',N/A,b'3848',N/A
9220,2,N/A,b'2019-08-17T07:24:18.310',N/A,9206,N/A,b'0',N/A,b'2',b'2019-08-17T16:06:49.513',N/A,b'5077',N/A
9221,1,N/A,b'2019-08-17T10:28:42.873',b'1',N/A,b'Mapping probe ID to gene name',b'1',b'37',b'0',b'2019-08-17T13:25:43.963',N/A,b'285',N/A
9222,2,N/A,b'2019-08-17T11:27:44.303',N/A,9221,N/A,b'7',N/A,b'1',b'2019-08-17T13:25:43.963',N/A,b'3541',N/A
9223,1,N/A,b'2019-08-17T15:16:38.747',b'2',N/A,b'How to find common sequences among 6 multi-fasta files',b'9',b'300',b'3',b'2020-04-24T14:53:01.093',b'1',b'5081',N/A
9224,2,N/A,b'2019-08-18T14:07:14.413',N/A,4077,N/A,b'0',N/A,b'0',b'2019-08-18T14:07:14.413',N/A,b'3848',N/A
9225,1,b'9227',b'2019-08-19T02:43:23.377',b'3',N/A,b'how to merge more than two sample in Seurat?',b'0',b'1301',b'0',b'2019-08-19T13:26:19.763',N/A,b'3171',N/A
9226,2,N/A,b'2019-08-19T07:00:08.353',N/A,9225,N/A,b'0',N/A,b'0',b'2019-08-19T07:00:08.353',N/A,b'206',N/A
9227,2,N/A,b'2019-08-19T07:11:10.853',N/A,9225,N/A,b'6',N/A,b'1',b'2019-08-19T07:11:10.853',N/A,b'3541',N/A
9228,1,N/A,b'2019-08-19T07:43:42.493',b'1',N/A,b'Convert paired-end BAM into a single-end BAM and keep all the reads',b'3',b'258',b'1',b'2019-08-19T10:29:23.910',N/A,b'5084',N/A
9229,1,b'9238',b'2019-08-19T09:26:03.923',b'4',N/A,b'Fix dash/empty ALT alleles for deletions in VCF',b'3',b'174',b'3',b'2020-02-22T23:45:42.910',N/A,b'306',N/A
9230,2,N/A,b'2019-08-19T10:12:42.853',N/A,9229,N/A,b'2',N/A,b'0',b'2019-08-19T13:20:03.430',N/A,b'3541',N/A
9231,2,N/A,b'2019-08-19T10:29:23.910',N/A,9228,N/A,b'1',N/A,b'2',b'2019-08-19T10:29:23.910',N/A,b'5077',N/A
9232,2,N/A,b'2019-08-19T12:35:49.787',N/A,9223,N/A,b'0',N/A,b'3',b'2019-08-19T12:44:47.937',N/A,b'298',N/A
9233,1,b'9236',b'2019-08-19T13:18:19.133',b'1',N/A,"b'After running a DRIMSeq pipeline, how do I know which genes are upregulated in the different conditions?'",b'0',b'65',b'0',b'2019-08-19T15:00:42.887',N/A,b'5086',N/A
9234,2,N/A,b'2019-08-19T13:26:19.763',N/A,9225,N/A,b'0',N/A,b'1',b'2019-08-19T13:26:19.763',N/A,b'4885',N/A
9235,2,N/A,b'2019-08-19T13:29:28.540',N/A,9223,N/A,b'0',N/A,b'0',b'2019-08-20T00:08:57.383',N/A,b'3848',N/A
9236,2,N/A,b'2019-08-19T15:00:42.887',N/A,9233,N/A,b'4',N/A,b'0',b'2019-08-19T15:00:42.887',N/A,b'4885',N/A
9237,1,N/A,b'2019-08-19T19:07:12.043',b'0',N/A,b'Illumina 16S amplicon sequencing of healthy human cohort',b'3',b'24',b'0',b'2019-08-19T19:30:21.443',N/A,b'1802',N/A
9238,2,N/A,b'2019-08-20T04:29:47.187',N/A,9229,N/A,b'5',N/A,b'4',b'2019-08-20T17:49:55.367',N/A,b'1310',N/A
9239,1,N/A,b'2019-08-20T06:36:53.203',b'0',N/A,b'Is it valid to apply HMM based CNV calling on targeted sequencing (panel of hundreds of genes)',b'1',b'32',b'0',b'2019-08-24T01:51:35.983',N/A,b'4905',N/A
9240,1,N/A,b'2019-08-20T17:18:38.287',b'0',N/A,b'Argument stopped working',b'2',b'74',b'1',b'2019-08-21T13:35:45.563',N/A,b'5093',N/A
9241,1,N/A,b'2019-08-21T01:47:57.677',b'3',N/A,b'How to obtain the standard gene name',b'3',b'94',b'0',b'2019-10-27T22:46:46.450',N/A,b'5096',N/A
9242,2,N/A,b'2019-08-21T02:08:35.263',N/A,9241,N/A,b'0',N/A,b'-2',b'2019-08-21T02:08:35.263',N/A,b'5074',N/A
9243,1,N/A,b'2019-08-21T13:13:57.387',b'1',N/A,b'snakemake get environment variable for rule name and log path',b'0',b'239',b'1',b'2019-08-21T15:00:44.933',N/A,b'2978',N/A
9244,2,N/A,b'2019-08-21T14:58:38.243',N/A,89,N/A,b'0',N/A,b'1',b'2019-08-21T14:58:38.243',N/A,b'3828',N/A
9245,2,N/A,b'2019-08-21T15:00:44.933',N/A,9243,N/A,b'2',N/A,b'1',b'2019-08-21T15:00:44.933',N/A,b'1802',N/A
9246,2,N/A,b'2019-08-21T15:08:50.747',N/A,89,N/A,b'0',N/A,b'0',b'2019-08-21T15:08:50.747',N/A,b'3848',N/A
9247,1,N/A,b'2019-08-21T16:37:42.883',b'2',N/A,b'how to generate an scRNA counts file',b'4',b'236',b'0',b'2019-10-25T21:02:50.340',N/A,b'5098',N/A
9248,2,N/A,b'2019-08-21T20:33:54.893',N/A,9191,N/A,b'0',N/A,b'2',b'2019-08-21T20:33:54.893',N/A,b'5099',N/A
9249,1,b'9251',b'2019-08-22T00:51:17.850',b'2',N/A,b'samtools mpileup skipping read',b'0',b'178',b'5',b'2019-08-22T11:02:40.700',N/A,b'2970',N/A
9250,2,N/A,b'2019-08-22T04:20:27.143',N/A,9249,N/A,b'2',N/A,b'3',b'2019-08-22T11:02:40.700',N/A,b'1310',N/A
9251,2,N/A,b'2019-08-22T09:16:48.480',N/A,9249,N/A,b'0',N/A,b'3',b'2019-08-22T09:16:48.480',N/A,b'134',N/A
9252,2,N/A,b'2019-08-22T12:51:41.743',N/A,9247,N/A,b'0',N/A,b'0',b'2019-08-22T12:51:41.743',N/A,b'5103',N/A
9253,2,N/A,b'2019-08-22T13:03:43.063',N/A,8965,N/A,b'3',N/A,b'3',b'2019-08-22T13:03:43.063',N/A,b'3541',N/A
9254,2,N/A,b'2019-08-22T21:16:46.600',N/A,4851,N/A,b'0',N/A,b'2',b'2019-08-22T21:16:46.600',N/A,b'3541',N/A
9255,1,N/A,b'2019-08-23T06:39:13.557',b'1',N/A,b'How to upload and process a data set to Galaxy instance and retrieve results programmatically?',b'1',b'18',b'0',b'2019-08-23T07:20:58.937',N/A,b'5106',N/A
9256,1,N/A,b'2019-08-23T06:56:12.233',b'0',N/A,b'What Galaxy tools can annotate a de novo assembly RNA seq plant transcripts?',b'1',b'17',b'0',b'2019-08-23T06:56:12.233',N/A,b'5106',N/A
9257,2,N/A,b'2019-08-23T07:20:58.937',N/A,9255,N/A,b'1',N/A,b'1',b'2019-08-23T07:20:58.937',N/A,b'77',N/A
9258,1,N/A,b'2019-08-23T07:46:25.190',b'1',N/A,b'c++ program to find length string an char*',b'7',b'161',b'0',b'2019-08-24T22:31:59.940',N/A,b'4456',b'2019-08-25T12:17:09.600'
9261,1,N/A,b'2019-08-23T14:06:33.360',b'0',N/A,b'Patient-sample mapping in GSE72056 dataset',b'4',b'44',b'2',b'2019-08-23T14:18:55.387',b'1',b'5109',N/A
9262,1,b'9274',b'2019-08-23T17:54:23.443',b'1',N/A,"b'Efficiently concatenating disjoint, ordered bigBed files'",b'0',b'37',b'2',b'2019-08-26T07:18:14.067',N/A,b'776',N/A
9263,1,b'9265',b'2019-08-23T18:36:07.553',b'1',N/A,b'How do I create a filtered gene list using expression medians',b'0',b'44',b'1',b'2019-08-26T14:48:14.043',N/A,b'5110',N/A
9264,1,N/A,b'2019-08-23T22:41:59.723',b'0',N/A,b'how to cluster data separately based on HTO tags',b'1',b'70',b'0',b'2019-08-23T22:41:59.723',N/A,b'5098',N/A
9265,2,N/A,b'2019-08-24T07:02:03.533',N/A,9263,N/A,b'0',N/A,b'0',b'2019-08-26T14:48:14.043',N/A,b'5077',N/A
9266,2,N/A,b'2019-08-24T22:31:59.940',N/A,9258,N/A,b'8',N/A,b'1',b'2019-08-24T22:31:59.940',N/A,b'961',N/A
9267,1,b'9268',b'2019-08-25T08:52:10.567',b'1',N/A,b'Create a Grouped Barchart',b'1',b'315',b'2',b'2019-08-25T11:29:55.740',b'0',b'3332',N/A
9268,2,N/A,b'2019-08-25T11:23:15.043',N/A,9267,N/A,b'5',N/A,b'4',b'2019-08-25T11:29:55.740',N/A,b'3541',N/A
9269,1,b'9270',b'2019-08-25T18:19:33.970',b'2',N/A,b'Inferring a phylogenetic tree from BLASTn',b'0',b'49',b'0',b'2019-08-25T22:46:13.620',b'2',b'5114',N/A
9270,2,N/A,b'2019-08-25T18:55:17.497',N/A,9269,N/A,b'1',N/A,b'0',b'2019-08-25T19:50:37.030',N/A,b'3541',N/A
9271,1,N/A,b'2019-08-25T19:44:51.230',b'2',N/A,b'How can I find out if my gene of interest is duplicated?',b'7',b'197',b'1',b'2019-09-11T12:09:42.090',N/A,b'5115',N/A
9272,2,N/A,b'2019-08-25T22:33:09.407',N/A,9269,N/A,b'0',N/A,b'0',b'2019-08-25T22:46:13.620',N/A,b'3848',N/A
9273,2,N/A,b'2019-08-26T04:50:10.333',N/A,6852,N/A,b'0',N/A,b'3',b'2019-08-26T04:50:10.333',N/A,b'5118',N/A
9274,2,N/A,b'2019-08-26T07:18:14.067',N/A,9262,N/A,b'1',N/A,b'2',b'2019-08-26T07:18:14.067',N/A,b'77',N/A
9275,2,N/A,b'2019-08-26T08:33:38.153',N/A,9271,N/A,b'0',N/A,b'2',b'2019-08-26T08:33:38.153',N/A,b'298',N/A
9279,2,N/A,b'2019-08-27T02:35:55.860',N/A,8909,N/A,b'0',N/A,b'0',b'2019-08-27T04:47:17.333',N/A,b'5124',N/A
9280,2,N/A,b'2019-08-27T07:25:27.870',N/A,8909,N/A,b'0',N/A,b'1',b'2019-08-27T07:55:54.483',N/A,b'3541',N/A
9281,1,N/A,b'2019-08-27T08:15:21.350',b'1',N/A,b'Finding drugs based on gene expression data',b'1',b'50',b'0',b'2019-09-26T15:01:55.363',N/A,b'5125',N/A
9282,1,N/A,b'2019-08-27T08:19:07.733',b'1',N/A,b'Are there databases to annotate non-coding mutations?',b'7',b'50',b'1',b'2019-08-27T09:17:30.970',N/A,b'4413',N/A
9283,2,N/A,b'2019-08-27T09:17:30.970',N/A,9282,N/A,b'2',N/A,b'1',b'2019-08-27T09:17:30.970',N/A,b'298',N/A
9284,2,N/A,b'2019-08-27T14:52:19.157',N/A,9281,N/A,b'1',N/A,b'1',b'2019-08-27T14:52:19.157',N/A,b'5103',N/A
9285,2,N/A,b'2019-08-27T15:09:15.963',N/A,7500,N/A,b'0',N/A,b'1',b'2019-08-27T15:09:15.963',N/A,b'5087',N/A
9286,1,N/A,b'2019-08-28T08:06:49.420',b'1',N/A,b'alternatives to PHASTER phage annotation server',b'2',b'156',b'1',b'2019-09-03T07:20:32.453',N/A,b'180',N/A
9287,1,b'9288',b'2019-08-28T11:43:23.867',b'1',N/A,b'Adding an attribute to GFF3 file',b'4',b'43',b'2',b'2019-08-28T12:22:21.777',N/A,b'2477',N/A
