PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
66183,1,b'66184',b'2017-09-24T04:45:48.693',b'2',N/A,b'Are mutations random?',b'5',b'1374',b'6',b'2017-10-03T23:12:07.233',b'1',b'4108',N/A
66184,2,N/A,b'2017-09-24T04:46:48.140',N/A,66183,N/A,b'5',N/A,b'9',b'2017-09-26T23:23:53.100',N/A,b'4108',N/A
66185,2,N/A,b'2017-09-24T04:56:29.213',N/A,66172,N/A,b'1',N/A,b'0',b'2017-09-25T00:37:49.990',N/A,b'4108',N/A
66187,2,N/A,b'2017-09-24T06:44:11.317',N/A,66167,N/A,b'3',N/A,b'3',b'2017-09-24T07:24:44.547',N/A,b'19099',N/A
66221,1,N/A,b'2017-09-25T10:24:51.793',b'0',N/A,b'Criticism of the significance of fMRI studies',b'4',b'68',b'2',b'2017-09-25T12:28:27.627',N/A,b'27928',b'2017-09-26T17:02:13.387'
66222,1,b'66301',b'2017-09-25T11:21:01.157',b'1',N/A,b'Can a novel protein domain arise de novo in nature or did all protein domains evolve from a single ancestor?',b'4',b'211',b'4',b'2017-09-28T04:43:20.343',N/A,b'30173',N/A
66232,1,b'66245',b'2017-09-25T21:01:45.413',b'1',N/A,b'Importance of germline and somatic genomic mutations to the purpose of treatment in cancer',b'0',b'50',b'0',b'2017-09-26T06:21:31.610',N/A,b'3466',N/A
66234,2,N/A,b'2017-09-25T21:09:29.270',N/A,66144,N/A,b'1',N/A,b'5',b'2017-09-25T21:09:29.270',N/A,b'26111',N/A
66236,2,N/A,b'2017-09-25T22:07:47.597',N/A,66183,N/A,b'0',N/A,b'3',b'2017-09-25T23:06:09.183',N/A,b'22057',N/A
66237,2,N/A,b'2017-09-25T22:43:25.963',N/A,66144,N/A,b'0',N/A,b'2',b'2017-09-26T06:32:58.817',N/A,b'8952',N/A
66240,2,N/A,b'2017-09-25T23:22:49.053',N/A,66144,N/A,b'0',N/A,b'6',b'2017-09-25T23:22:49.053',N/A,b'29710',N/A
66242,1,N/A,b'2017-09-26T02:11:26.187',b'1',N/A,b'DNA methylation in different positions',b'0',b'61',b'0',b'2017-10-26T07:34:48.937',N/A,b'35690',N/A
66243,1,N/A,b'2017-09-26T05:31:52.443',b'0',N/A,"b""How does extra chromosome 21 in Down's syndrome cause all the characteristic developmental errors?""",b'1',b'62',b'1',b'2017-09-26T05:31:52.443',N/A,b'19047',b'2017-10-04T21:51:28.873'
66245,2,N/A,b'2017-09-26T06:21:31.610',N/A,66232,N/A,b'0',N/A,b'1',b'2017-09-26T06:21:31.610',N/A,b'6726',N/A
66247,2,N/A,b'2017-09-26T06:30:04.937',N/A,66242,N/A,b'0',N/A,b'1',b'2017-09-26T06:30:04.937',N/A,b'6726',N/A
66260,1,b'66266',b'2017-09-26T13:57:38.420',b'1',N/A,b'Name of human language related gene',b'4',b'69',b'1',b'2017-09-26T17:46:12.083',N/A,b'36828',N/A
66261,1,b'66265',b'2017-09-26T14:46:03.860',b'1',N/A,b'About lack of selective pressure',b'0',b'78',b'0',b'2017-09-26T17:41:59.757',b'1',b'3466',N/A
66265,2,N/A,b'2017-09-26T16:05:25.010',N/A,66261,N/A,b'1',N/A,b'4',b'2017-09-26T17:41:59.757',N/A,b'27148',N/A
66266,2,N/A,b'2017-09-26T17:46:12.083',N/A,66260,N/A,b'0',N/A,b'4',b'2017-09-26T17:46:12.083',N/A,b'5198',N/A
66286,1,N/A,b'2017-09-27T08:58:29.087',b'1',N/A,b'Does aneuploidy include the loss of chromosome arms?',b'0',b'77',b'0',b'2017-10-24T19:40:00.063',N/A,b'36849',N/A
66301,2,N/A,b'2017-09-27T23:17:26.630',N/A,66222,N/A,b'7',N/A,b'3',b'2017-09-28T04:43:20.343',N/A,b'25027',N/A
66334,1,b'66335',b'2017-09-28T22:45:31.657',b'1',N/A,b'Hardy-Weinberg for triploids',b'0',b'462',b'0',b'2017-09-28T23:33:11.920',N/A,b'24224',N/A
66335,2,N/A,b'2017-09-28T23:32:40.253',N/A,66334,N/A,b'3',N/A,b'0',b'2017-09-28T23:32:40.253',N/A,b'4108',N/A
66340,1,N/A,b'2017-09-29T02:48:23.517',b'0',N/A,b'How frequent are selective sweeps?',b'1',b'117',b'5',b'2017-10-01T17:43:15.360',N/A,b'4108',N/A
66356,1,b'66362',b'2017-09-29T17:13:30.080',b'1',N/A,b'What is functional dissection?',b'1',b'159',b'2',b'2017-10-18T14:31:05.107',N/A,b'3466',N/A
66362,2,N/A,b'2017-09-29T18:31:43.660',N/A,66356,N/A,b'0',N/A,b'2',b'2017-10-18T10:56:21.917',N/A,b'36209',N/A
66370,1,N/A,b'2017-09-29T23:20:45.307',b'0',N/A,b'How do cells become differentiated using epigenetics despite having the same genome?',b'2',b'141',b'0',b'2017-09-29T23:20:45.307',N/A,b'32267',N/A
66396,1,b'66398',b'2017-10-01T00:11:38.733',b'2',N/A,"b'If we introduce any disease or deadly effect to a large group of living things, will such a group be able to develop a resistance?'",b'11',b'45',b'0',b'2017-10-01T01:27:32.390',b'1',b'36936',b'2017-10-04T21:54:17.827'
66397,2,N/A,b'2017-10-01T00:22:39.560',N/A,66396,N/A,b'0',N/A,b'0',b'2017-10-01T01:11:21.543',N/A,b'4108',N/A
66398,2,N/A,b'2017-10-01T00:59:00.170',N/A,66396,N/A,b'1',N/A,b'0',b'2017-10-01T01:27:32.390',N/A,b'4108',N/A
66436,1,N/A,b'2017-10-02T14:57:41.387',b'2',N/A,"b'Mathematical representation of ""gene signatures""'",b'8',b'138',b'1',b'2018-03-03T21:23:12.797',N/A,b'36973',N/A
66442,1,N/A,b'2017-10-02T19:54:19.213',b'2',N/A,b'Blast databases',b'2',b'155',b'1',b'2017-11-14T12:29:33.347',N/A,b'36976',N/A
66463,2,N/A,b'2017-10-03T19:00:54.350',N/A,64389,N/A,b'0',N/A,b'1',b'2017-10-03T19:00:54.350',N/A,b'6726',N/A
66467,1,N/A,b'2017-10-03T22:16:59.280',b'0',N/A,"b'DNA Longevity in Keratin, Ivory and other Bioplastics'",b'0',b'36',b'2',b'2017-10-07T01:10:01.770',N/A,b'36995',N/A
66470,1,b'66480',b'2017-10-04T00:21:14.347',b'1',N/A,b'How do parents give their offspring a chromosome?',b'0',b'222',b'1',b'2018-09-20T06:01:42.803',N/A,b'37000',N/A
66471,1,N/A,b'2017-10-04T01:14:15.240',b'3',N/A,b'Are the changes required to produce genetically manipulated organisms (GMOS) considered to be mutations',b'0',b'601',b'5',b'2017-10-06T12:08:00.940',N/A,b'36062',N/A
66473,2,N/A,b'2017-10-04T01:50:42.203',N/A,66471,N/A,b'0',N/A,b'3',b'2017-10-04T01:50:42.203',N/A,b'26131',N/A
66474,2,N/A,b'2017-10-04T01:58:39.093',N/A,66436,N/A,b'2',N/A,b'-1',b'2017-12-03T04:20:13.793',N/A,b'4108',N/A
66475,2,N/A,b'2017-10-04T02:05:17.410',N/A,66471,N/A,b'6',N/A,b'4',b'2017-10-05T13:27:43.740',N/A,b'4108',N/A
66480,2,N/A,b'2017-10-04T03:06:09.427',N/A,66470,N/A,b'0',N/A,b'3',b'2017-10-04T03:06:09.427',N/A,b'6307',N/A
66497,2,N/A,b'2017-10-04T16:41:47.420',N/A,66442,N/A,b'0',N/A,b'0',b'2017-10-04T16:57:34.353',N/A,b'21798',N/A
66513,2,N/A,b'2017-10-04T23:43:42.363',N/A,66471,N/A,b'0',N/A,b'0',b'2017-10-06T12:08:00.940',N/A,b'22057',N/A
66515,1,N/A,b'2017-10-05T00:47:50.463',b'2',N/A,b'Why are GC-rich regions less condensed than GC-poor regions?',b'0',b'1662',b'1',b'2019-01-26T00:12:24.573',N/A,b'8834',N/A
66525,1,N/A,b'2017-10-05T08:12:47.247',b'1',N/A,b'most different human tissues with respect to gene expression profiling',b'1',b'95',b'1',b'2017-10-09T17:04:08.180',N/A,b'658',N/A
66528,2,N/A,b'2017-10-05T10:09:18.890',N/A,66525,N/A,b'1',N/A,b'2',b'2017-10-05T10:09:18.890',N/A,b'1739',N/A
66543,2,N/A,b'2017-10-05T20:08:40.473',N/A,19005,N/A,b'1',N/A,b'3',b'2017-10-05T20:08:40.473',N/A,b'37040',N/A
66578,1,N/A,b'2017-10-07T03:32:08.080',b'0',N/A,"b'What is the difference between average sperm epimutations and intersection sperm epimutations, in the context of the attached article?'",b'4',b'20',b'1',b'2017-10-07T08:38:34.230',N/A,b'37078',N/A
66579,2,N/A,b'2017-10-07T06:20:33.177',N/A,66087,N/A,b'0',N/A,b'0',b'2017-10-07T06:20:33.177',N/A,b'37080',N/A
66659,2,N/A,b'2017-10-09T21:21:28.837',N/A,25912,N/A,b'0',N/A,b'2',b'2017-11-28T21:37:13.470',N/A,b'36209',N/A
66677,1,N/A,b'2017-10-10T13:01:32.270',b'1',N/A,b'Microsatellites and Minisatellites: Which of these form the basis of DNA fingerprinting?',b'1',b'670',b'4',b'2019-03-24T15:39:01.897',b'2',b'25857',N/A
66683,1,b'66772',b'2017-10-10T14:32:09.930',b'1',N/A,b'Breakpoint resolution for copy number variation analysis',b'0',b'252',b'0',b'2017-10-12T17:38:03.263',b'1',b'3466',N/A
66772,2,N/A,b'2017-10-12T17:38:03.263',N/A,66683,N/A,b'0',N/A,b'1',b'2017-10-12T17:38:03.263',N/A,b'31717',N/A
66797,1,N/A,b'2017-10-13T09:51:57.780',b'1',N/A,b'Evolution and different number of chromosoms? (a non-biologist)',b'5',b'273',b'0',b'2017-10-26T13:39:25.093',N/A,b'37262',N/A
66815,2,N/A,b'2017-10-14T03:13:21.307',N/A,66515,N/A,b'2',N/A,b'1',b'2017-10-14T03:13:21.307',N/A,b'21857',N/A
66817,1,N/A,b'2017-10-14T05:38:06.340',b'1',N/A,b'SNP vs common SNP',b'0',b'324',b'1',b'2017-10-14T05:59:45.383',N/A,b'19855',N/A
66819,2,N/A,b'2017-10-14T05:59:45.383',N/A,66817,N/A,b'0',N/A,b'1',b'2017-10-14T05:59:45.383',N/A,b'37260',N/A
66851,1,b'66873',b'2017-10-15T09:05:08.393',b'1',N/A,b'Do similar adaptations result in similiar genetic code?',b'0',b'64',b'1',b'2017-10-16T16:45:37.370',N/A,b'37306',N/A
66858,1,b'66884',b'2017-10-15T14:47:26.440',b'3',N/A,b'Why does sequence of amino acids presented on the Catalytic Site Atlas from a given protein differs from the sequence on the RSCB Protein Data Bank',b'2',b'80',b'2',b'2017-10-16T18:03:20.470',N/A,b'18732',N/A
66871,1,N/A,b'2017-10-16T02:15:39.673',b'2',N/A,b'What is the likelihood of a single human gene to the same gene from the other human?',b'0',b'124',b'0',b'2018-06-08T15:51:26.227',N/A,b'37322',N/A
66872,2,N/A,b'2017-10-16T02:35:45.383',N/A,66871,N/A,b'4',N/A,b'2',b'2017-10-16T03:08:34.313',N/A,b'4108',N/A
66873,2,N/A,b'2017-10-16T03:03:29.680',N/A,66851,N/A,b'1',N/A,b'1',b'2017-10-16T16:45:37.370',N/A,b'4108',N/A
66882,2,N/A,b'2017-10-16T12:21:02.233',N/A,66858,N/A,b'0',N/A,b'1',b'2017-10-16T12:27:15.300',N/A,b'16292',N/A
66884,2,N/A,b'2017-10-16T14:45:20.737',N/A,66858,N/A,b'0',N/A,b'3',b'2017-10-16T14:45:20.737',N/A,b'4142',N/A
66892,2,N/A,b'2017-10-16T18:03:20.470',N/A,66858,N/A,b'0',N/A,b'1',b'2017-10-16T18:03:20.470',N/A,b'6307',N/A
66893,1,N/A,b'2017-10-16T18:52:10.793',b'0',N/A,"b""What's the best source characterizing proteolysis cleavage sites in the phagolysosome?""",b'3',b'44',b'2',b'2017-10-16T18:52:10.793',N/A,b'37343',N/A
66923,2,N/A,b'2017-10-17T19:04:52.480',N/A,23481,N/A,b'1',N/A,b'1',b'2017-10-17T19:04:52.480',N/A,b'15871',N/A
66971,1,b'66997',b'2017-10-19T06:47:04.410',b'1',N/A,b'Interbreedability between current humans and his ancestors',b'3',b'99',b'3',b'2018-01-18T22:50:42.233',N/A,b'37413',N/A
66983,1,N/A,b'2017-10-19T18:01:23.753',b'1',N/A,b'Calcium concentration in activated dendritic spines?',b'0',b'64',b'2',b'2018-05-23T13:17:10.450',b'1',b'37426',N/A
66986,2,N/A,b'2017-10-19T18:13:53.217',N/A,55500,N/A,b'0',N/A,b'1',b'2017-10-19T18:13:53.217',N/A,b'21277',N/A
66993,2,N/A,b'2017-10-19T20:19:19.477',N/A,66983,N/A,b'0',N/A,b'2',b'2017-10-20T12:12:32.303',N/A,b'36209',N/A
66997,2,N/A,b'2017-10-19T22:28:07.027',N/A,66971,N/A,b'1',N/A,b'1',b'2018-01-18T22:50:42.233',N/A,b'4108',N/A
67017,1,N/A,b'2017-10-20T14:34:52.153',b'3',N/A,b'Have we ever observed fertile offspring with a different number of chromosomes than the parents?',b'6',b'194',b'3',b'2018-03-20T21:32:07.540',N/A,b'37448',N/A
67020,1,N/A,b'2017-10-20T16:11:28.357',b'1',N/A,b'How interrelated are computational biology and biophysics?',b'0',b'384',b'2',b'2017-10-20T18:18:25.957',N/A,b'37452',b'2017-10-26T21:13:00.117'
67022,2,N/A,b'2017-10-20T16:24:24.900',N/A,67017,N/A,b'4',N/A,b'1',b'2017-10-21T15:51:24.100',N/A,b'4108',N/A
67026,1,N/A,b'2017-10-20T16:42:00.153',b'0',N/A,b'Characterising mechanisms responsible for generating structural variants',b'0',b'24',b'1',b'2017-10-20T16:42:00.153',N/A,b'4242',N/A
67029,2,N/A,b'2017-10-20T18:18:25.957',N/A,67020,N/A,b'7',N/A,b'0',b'2017-10-20T18:18:25.957',N/A,b'21857',N/A
67043,2,N/A,b'2017-10-21T01:38:59.760',N/A,67017,N/A,b'1',N/A,b'0',b'2017-10-21T01:38:59.760',N/A,b'29710',N/A
67065,1,N/A,b'2017-10-22T05:50:17.037',b'2',N/A,b'Behaviour of chromosomes and genes',b'0',b'7052',b'-1',b'2018-02-20T02:35:21.263',N/A,b'35689',N/A
67076,2,N/A,b'2017-10-22T15:51:12.000',N/A,67065,N/A,b'3',N/A,b'0',b'2017-11-22T01:15:10.993',N/A,b'4108',N/A
67078,2,N/A,b'2017-10-22T17:29:14.007',N/A,67065,N/A,b'1',N/A,b'0',b'2017-10-22T17:29:14.007',N/A,b'231',N/A
67089,1,N/A,b'2017-10-22T23:09:04.107',b'1',N/A,b'How do you sequence a tree genome?',b'5',b'45',b'0',b'2017-10-23T20:25:27.067',N/A,b'27692',b'2017-10-26T21:10:43.677'
67115,1,b'67136',b'2017-10-23T16:59:41.063',b'1',N/A,b'Could AI be applied to protein folding?',b'0',b'439',b'2',b'2017-10-24T03:57:49.657',b'1',b'14833',N/A
67121,2,N/A,b'2017-10-23T18:28:41.950',N/A,67089,N/A,b'0',N/A,b'1',b'2017-10-23T20:25:27.067',N/A,b'8952',N/A
67133,1,b'69381',b'2017-10-24T03:08:27.480',b'1',N/A,b'Why does HIV chooses the Macrophage cells to infect first?',b'2',b'406',b'1',b'2018-01-07T02:28:47.170',b'3',b'35231',N/A
67136,2,N/A,b'2017-10-24T03:57:49.657',N/A,67115,N/A,b'0',N/A,b'2',b'2017-10-24T03:57:49.657',N/A,b'25027',N/A
67138,1,b'67139',b'2017-10-24T04:48:32.550',b'1',N/A,b'Query regarding calculation of survival analysis',b'0',b'30',b'0',b'2017-10-24T12:03:51.860',N/A,b'8835',N/A
67139,2,N/A,b'2017-10-24T09:42:36.527',N/A,67138,N/A,b'0',N/A,b'0',b'2017-10-24T09:42:36.527',N/A,b'22628',N/A
67159,2,N/A,b'2017-10-24T19:40:00.063',N/A,66286,N/A,b'0',N/A,b'5',b'2017-10-24T19:40:00.063',N/A,b'37566',N/A
67160,2,N/A,b'2017-10-24T20:12:59.853',N/A,66797,N/A,b'11',N/A,b'2',b'2017-10-26T13:39:25.093',N/A,b'37566',N/A
67162,2,N/A,b'2017-10-24T20:26:43.547',N/A,66107,N/A,b'1',N/A,b'1',b'2017-10-24T23:39:42.377',N/A,b'37566',N/A
67176,1,b'67178',b'2017-10-25T03:23:49.043',b'1',N/A,"b'Does the term ""fitness advantage"" or ""fitness disadvantage"" make sense?'",b'0',b'592',b'0',b'2017-10-25T04:23:38.860',N/A,b'27729',N/A
67178,2,N/A,b'2017-10-25T04:23:38.860',N/A,67176,N/A,b'3',N/A,b'1',b'2017-10-25T04:23:38.860',N/A,b'4108',N/A
67262,1,N/A,b'2017-10-27T04:00:01.690',b'0',N/A,b'How to correlate survival probability to gene expression profile?',b'4',b'226',b'1',b'2017-10-27T04:10:48.750',N/A,b'8835',N/A
67281,1,N/A,b'2017-10-28T01:11:24.133',b'2',N/A,b'Finding targets of transcription factors',b'0',b'60',b'1',b'2018-02-25T15:08:34.487',b'1',b'37669',N/A
67282,2,N/A,b'2017-10-28T01:29:43.423',N/A,67281,N/A,b'0',N/A,b'1',b'2017-10-28T01:29:43.423',N/A,b'25027',N/A
67291,1,N/A,b'2017-10-28T10:25:07.103',b'1',N/A,b'Are drug-gene interactions predictable?',b'1',b'78',b'0',b'2018-04-27T04:50:49.010',N/A,b'37676',b'2018-05-12T11:25:57.260'
67308,2,N/A,b'2017-10-29T01:28:47.823',N/A,67291,N/A,b'1',N/A,b'1',b'2017-10-29T01:28:47.823',N/A,b'4108',N/A
67329,2,N/A,b'2017-10-29T22:53:17.983',N/A,9276,N/A,b'0',N/A,b'0',b'2017-10-29T22:53:17.983',N/A,b'37709',N/A
67374,1,N/A,b'2017-10-31T14:10:46.797',b'1',N/A,b'Are genes known or at least conjectured to evolve cyclically ?',b'0',b'33',b'0',b'2017-10-31T17:17:40.607',N/A,b'26800',N/A
67380,2,N/A,b'2017-10-31T16:43:04.613',N/A,67374,N/A,b'0',N/A,b'3',b'2017-10-31T17:17:40.607',N/A,b'4108',N/A
67395,2,N/A,b'2017-10-31T23:03:31.533',N/A,3460,N/A,b'1',N/A,b'2',b'2017-10-31T23:03:31.533',N/A,b'37758',N/A
67396,1,N/A,b'2017-11-01T00:14:44.560',b'0',N/A,b'Distribution of the number of synapses per neuron',b'3',b'358',b'0',b'2017-11-03T02:06:17.477',N/A,b'27928',N/A
67408,1,b'67417',b'2017-11-01T12:07:04.080',b'2',N/A,b'Is it possible to use virus for genetic modification of embryos during the fetus stage',b'0',b'143',b'3',b'2017-11-01T16:52:26.080',N/A,b'35897',N/A
67415,2,N/A,b'2017-11-01T15:05:42.707',N/A,67408,N/A,b'0',N/A,b'-1',b'2017-11-01T15:05:42.707',N/A,b'37761',N/A
67417,2,N/A,b'2017-11-01T16:52:26.080',N/A,67408,N/A,b'0',N/A,b'2',b'2017-11-01T16:52:26.080',N/A,b'22628',N/A
67424,1,N/A,b'2017-11-01T18:59:11.137',b'3',N/A,b'Definition of the different DNA regions',b'1',b'293',b'2',b'2017-11-05T17:07:34.380',N/A,b'3466',N/A
67435,2,N/A,b'2017-11-02T01:33:29.760',N/A,54607,N/A,b'4',N/A,b'1',b'2017-11-02T02:01:50.987',N/A,b'25027',N/A
67449,1,N/A,b'2017-11-02T13:20:49.417',b'0',N/A,b'Specific activity vs turnover number of enzymes in BRENDA',b'0',b'338',b'1',b'2017-11-02T13:20:49.417',N/A,b'561',N/A
67466,2,N/A,b'2017-11-02T19:36:32.593',N/A,13506,N/A,b'0',N/A,b'0',b'2017-11-02T19:36:32.593',N/A,b'4108',N/A
67473,1,N/A,b'2017-11-02T23:51:46.053',b'3',N/A,b'Can chromosomal crossover undo itself?',b'1',b'135',b'4',b'2018-04-03T13:55:33.200',N/A,b'37387',N/A
67475,2,N/A,b'2017-11-03T00:21:06.060',N/A,67473,N/A,b'2',N/A,b'1',b'2017-11-03T00:27:58.490',N/A,b'4108',N/A
67496,2,N/A,b'2017-11-03T17:01:01.027',N/A,67424,N/A,b'0',N/A,b'0',b'2017-11-03T17:58:57.670',N/A,b'5148',N/A
67497,2,N/A,b'2017-11-03T17:01:44.970',N/A,67424,N/A,b'2',N/A,b'1',b'2017-11-03T17:01:44.970',N/A,b'32671',N/A
67550,2,N/A,b'2017-11-05T12:49:43.580',N/A,55014,N/A,b'0',N/A,b'1',b'2017-11-05T12:49:43.580',N/A,b'24250',N/A
67563,2,N/A,b'2017-11-05T17:07:34.380',N/A,67424,N/A,b'0',N/A,b'1',b'2017-11-05T17:07:34.380',N/A,b'37858',N/A
67565,1,b'67581',b'2017-11-05T17:58:55.230',b'1',N/A,b'Can proteins structure change depending of alimentation of an organism?',b'0',b'45',b'0',b'2018-06-05T19:23:57.447',N/A,b'37880',b'2017-11-16T08:17:26.220'
67570,2,N/A,b'2017-11-05T20:36:06.447',N/A,1724,N/A,b'1',N/A,b'-1',b'2017-11-05T20:36:06.447',N/A,b'16064',N/A
67571,1,N/A,b'2017-11-05T20:36:07.587',b'3',N/A,"b""How come our thyroid glands don't suffer awful mutations (or do they)?""",b'0',b'60',b'1',b'2017-11-06T06:00:40.790',N/A,b'37834',N/A
67572,2,N/A,b'2017-11-05T21:22:34.203',N/A,67571,N/A,b'0',N/A,b'0',b'2017-11-06T04:52:54.723',N/A,b'408',N/A
67573,2,N/A,b'2017-11-05T21:36:16.180',N/A,30336,N/A,b'1',N/A,b'0',b'2017-11-05T21:36:16.180',N/A,b'16064',N/A
67581,2,N/A,b'2017-11-06T02:10:22.470',N/A,67565,N/A,b'1',N/A,b'1',b'2017-11-06T02:10:22.470',N/A,b'37858',N/A
67585,2,N/A,b'2017-11-06T04:20:40.410',N/A,67571,N/A,b'0',N/A,b'0',b'2017-11-06T04:20:40.410',N/A,b'10370',N/A
67590,2,N/A,b'2017-11-06T06:00:40.790',N/A,67571,N/A,b'0',N/A,b'2',b'2017-11-06T06:00:40.790',N/A,b'28022',N/A
67591,1,b'67614',b'2017-11-06T06:10:29.960',b'2',N/A,"b'""50% of the variance in antisocial phenotypes is the result of genetic factors"" means what?'",b'0',b'114',b'2',b'2017-11-07T22:02:18.997',N/A,b'37892',N/A
67601,2,N/A,b'2017-11-06T13:10:44.363',N/A,67591,N/A,b'0',N/A,b'0',b'2017-11-06T13:10:44.363',N/A,b'36466',N/A
67614,2,N/A,b'2017-11-06T16:27:09.440',N/A,67591,N/A,b'0',N/A,b'2',b'2017-11-07T22:02:18.997',N/A,b'4108',N/A
67623,1,N/A,b'2017-11-06T18:35:23.070',b'0',N/A,b'Which scientific names designate eyespots?',b'2',b'20',b'0',b'2017-11-06T18:35:23.070',N/A,b'36610',N/A
67642,1,N/A,b'2017-11-07T10:36:43.617',b'0',N/A,b'What determines the differences between differentiated cells?',b'10',b'76',b'1',b'2017-11-08T15:54:16.610',N/A,b'27928',N/A
67686,1,N/A,b'2017-11-08T19:57:42.490',b'0',N/A,b'What kind of code is neural code?',b'3',b'65',b'1',b'2017-11-08T19:57:42.490',N/A,b'27928',b'2017-11-10T15:01:04.080'
67690,1,N/A,b'2017-11-08T23:54:50.320',b'0',N/A,b'Why are animal mitochondrial genomes so conserved and small in comparison to those of plants?',b'2',b'69',b'3',b'2017-11-09T05:04:00.010',N/A,b'4108',N/A
67716,1,N/A,b'2017-11-09T19:14:05.903',b'0',N/A,"b""Number of alleles' variations in a mushroom that has over 20,000 sexes""",b'0',b'65',b'2',b'2017-11-09T22:15:23.030',b'1',b'37986',N/A
67732,2,N/A,b'2017-11-10T07:41:18.613',N/A,13976,N/A,b'0',N/A,b'0',b'2017-11-10T07:46:59.517',N/A,N/A,N/A
67741,1,b'67743',b'2017-11-10T16:50:26.480',b'1',N/A,b'Why is my DNA below the ladder?',b'0',b'49',b'0',b'2017-11-10T20:03:04.320',N/A,b'38004',N/A
67743,2,N/A,b'2017-11-10T17:13:38.690',N/A,67741,N/A,b'2',N/A,b'0',b'2017-11-10T20:03:04.320',N/A,b'5148',N/A
67774,1,b'67780',b'2017-11-11T22:43:09.300',b'2',N/A,b'How do biologists determine the parents of a child',b'0',b'156',b'1',b'2017-11-14T21:17:06.380',N/A,N/A,N/A
67777,1,N/A,b'2017-11-11T23:20:34.813',b'3',N/A,b'Do DNA footprints vanish in generations?',b'0',b'81',b'1',b'2018-03-13T00:04:44.713',N/A,b'38035',N/A
67778,1,N/A,b'2017-11-11T23:36:41.590',b'2',N/A,b'Can mutation rate be selected for?',b'3',b'146',b'4',b'2017-11-13T21:42:11.417',N/A,b'27692',N/A
67780,2,N/A,b'2017-11-12T01:33:15.010',N/A,67774,N/A,b'3',N/A,b'0',b'2017-11-12T01:33:15.010',N/A,b'4108',N/A
67781,2,N/A,b'2017-11-12T01:45:16.790',N/A,67777,N/A,b'0',N/A,b'0',b'2018-01-11T18:55:18.483',N/A,b'4108',N/A
67833,2,N/A,b'2017-11-13T15:44:50.857',N/A,67778,N/A,b'0',N/A,b'3',b'2017-11-13T15:44:50.857',N/A,N/A,N/A
67841,1,N/A,b'2017-11-13T17:35:55.743',b'2',N/A,b'Which information can be extracted from time course RNA-Seq Data?',b'1',b'272',b'2',b'2018-09-10T03:01:07.413',N/A,b'35571',N/A
67845,2,N/A,b'2017-11-13T20:37:08.400',N/A,67841,N/A,b'2',N/A,b'1',b'2017-11-13T20:37:08.400',N/A,b'37963',N/A
67848,2,N/A,b'2017-11-13T21:04:03.060',N/A,67841,N/A,b'3',N/A,b'0',b'2017-11-13T21:08:40.760',N/A,b'36357',N/A
67850,2,N/A,b'2017-11-13T21:42:11.417',N/A,67778,N/A,b'2',N/A,b'0',b'2017-11-13T21:42:11.417',N/A,b'36357',N/A
67864,2,N/A,b'2017-11-14T12:24:01.520',N/A,66442,N/A,b'0',N/A,b'1',b'2017-11-14T12:29:33.347',N/A,b'26608',N/A
67867,1,b'67868',b'2017-11-14T12:56:10.457',b'1',N/A,b'What is the opposite of a mutation (the regular state)?',b'3',b'970',b'2',b'2017-11-15T00:35:49.357',N/A,b'38098',N/A
67868,2,N/A,b'2017-11-14T13:07:35.287',N/A,67867,N/A,b'3',N/A,b'7',b'2017-11-14T22:24:48.770',N/A,N/A,N/A
67877,2,N/A,b'2017-11-14T15:02:31.090',N/A,17208,N/A,b'0',N/A,b'0',b'2017-11-14T15:02:31.090',N/A,b'33214',N/A
67886,2,N/A,b'2017-11-14T17:41:44.753',N/A,67774,N/A,b'0',N/A,b'0',b'2017-11-14T17:41:44.753',N/A,b'37769',N/A
67894,1,b'67895',b'2017-11-14T23:14:36.887',b'1',N/A,b'Finding phylogenetic distance between sequences?',b'0',b'110',b'0',b'2018-01-04T21:46:13.960',N/A,b'35353',N/A
67895,2,N/A,b'2017-11-15T01:19:27.510',N/A,67894,N/A,b'3',N/A,b'1',b'2017-11-15T01:19:27.510',N/A,b'37963',N/A
67937,1,N/A,b'2017-11-16T06:11:36.550',b'1',N/A,b'Correct migration rate expression in infinite island model',b'0',b'165',b'3',b'2017-11-16T20:30:15.170',N/A,b'38146',N/A
67949,2,N/A,b'2017-11-16T16:07:33.223',N/A,67937,N/A,b'5',N/A,b'1',b'2017-11-16T20:30:15.170',N/A,b'4108',N/A
67955,1,N/A,b'2017-11-16T18:08:45.553',b'1',N/A,b'Why are the results of local BLAST and miRbase BLAST different?',b'0',b'76',b'1',b'2019-04-12T10:01:40.317',N/A,b'38163',N/A
67969,2,N/A,b'2017-11-17T10:52:02.250',N/A,55014,N/A,b'1',N/A,b'1',b'2017-11-17T10:52:02.250',N/A,b'37963',N/A
67990,1,b'67993',b'2017-11-17T22:22:43.137',b'2',N/A,b'Why are tumor suppressor genes recessive?',b'3',b'2062',b'3',b'2017-11-27T05:11:06.817',b'2',b'30259',N/A
67993,2,N/A,b'2017-11-17T23:18:00.473',N/A,67990,N/A,b'3',N/A,b'1',b'2017-11-17T23:18:00.473',N/A,b'6307',N/A
